id,process_id,work_type,product_code,standard_output,status,created_at,updated_at,exclude_kqd_from_tt
"60501","60003","pressing","SOCKET175-C","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60502","60003","pressing","SOCKET175-D","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60503","60003","pressing","SOCKET175-H","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60504","60003","pressing","245","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60505","60003","pressing","247-2","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60506","60003","pressing","S18","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60507","60003","pressing","S17","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60508","60003","pressing","161","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60509","60003","pressing","S9","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60510","60003","pressing","SU530","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60511","60003","pressing","SU520","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60512","60003","pressing","SU8000","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60513","60003","pressing","KEY RUBBE","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60514","60003","pressing","TOPHOLDER","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60515","60003","pressing","3749","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60516","60003","pressing","MR05","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60517","60003","pressing","MR237","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60518","60003","pressing","3002","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60519","60003","pressing","2401","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60520","60003","pressing","2411","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60521","60003","pressing","3301","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60522","60003","pressing","6035","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60523","60003","pressing","6036","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60524","60003","pressing","6037","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60525","60003","pressing","6485","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60526","60003","pressing","6486","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60527","60003","pressing","6487","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60528","60003","pressing","6488","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60529","60003","pressing","6489","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60530","60003","pressing","6490-1","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60531","60003","pressing","6490-2","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60532","60003","pressing","6491","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60533","60003","pressing","6492","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60534","60003","pressing","6493","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60535","60003","pressing","6494","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60536","60003","pressing","6495","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60537","60003","pressing","GRIP50","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60538","60003","pressing","GRIP65","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60539","60003","pressing","5120","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60540","60003","pressing","1467","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60541","60003","pressing","N23","0.00","active","2026-07-23 01:27:41","2026-07-23 01:27:41","0"
"60542","90002","surface_treatment","YYU","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60543","90002","surface_treatment","YYU NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60544","90002","surface_treatment","8500","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60545","90002","surface_treatment","696","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60546","90002","surface_treatment","696 VIA","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60547","90002","surface_treatment","6396","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60548","90002","surface_treatment","6396 VIA","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60549","90002","surface_treatment","9665","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60550","90002","surface_treatment","J498","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60551","90002","surface_treatment","J498 VIA","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60552","90002","surface_treatment","L918","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60553","90002","surface_treatment","L919","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60554","90002","surface_treatment","E393","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60555","90002","surface_treatment","E393 VIA","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60556","90002","surface_treatment","E409","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60557","90002","surface_treatment","E409 VIA","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60558","90002","surface_treatment","E503","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60559","90002","surface_treatment","E503 VIA","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60560","90002","surface_treatment","2252","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60561","90002","surface_treatment","3035","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60562","90002","surface_treatment","3031 DẬP MÁY","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60563","90002","surface_treatment","3031 KHOAN","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60564","90002","surface_treatment","2125 L2","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60565","90002","surface_treatment","2165 L2","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60566","90002","surface_treatment","2209 L2","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60567","90002","surface_treatment","LWL9","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60568","90002","surface_treatment","LWL12","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60569","90002","surface_treatment","S1 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60570","90002","surface_treatment","S6 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60571","90002","surface_treatment","S7 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60572","90002","surface_treatment","234","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60573","90002","surface_treatment","S19","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60574","90002","surface_treatment","174","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60575","90002","surface_treatment","174 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60576","90002","surface_treatment","175","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60577","90002","surface_treatment","175 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60578","90002","surface_treatment","245","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60579","90002","surface_treatment","247","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60580","90002","surface_treatment","S18","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60581","90002","surface_treatment","S17","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60582","90002","surface_treatment","161","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60583","90002","surface_treatment","S9","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60584","90002","surface_treatment","SU530","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60585","90002","surface_treatment","SU520","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60586","90002","surface_treatment","SU8000","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60587","90002","surface_treatment","SILENCER","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60588","90002","surface_treatment","BUTTON","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60589","90002","surface_treatment","CASE SEALING","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60590","90002","surface_treatment","KEY","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60591","90002","surface_treatment","TOP HOLDER","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60592","90002","surface_treatment","3749","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60593","90002","surface_treatment","MR05","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60594","90002","surface_treatment","MR237","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60595","90002","surface_treatment","3002","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60596","90002","surface_treatment","6035","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60597","90002","surface_treatment","6036","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60598","90002","surface_treatment","6037","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60599","90002","surface_treatment","5243","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60600","90002","surface_treatment","9436 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60601","90002","surface_treatment","7236 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60602","90002","surface_treatment","6E","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60603","90002","surface_treatment","UY","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60604","90002","surface_treatment","UY NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60605","90002","surface_treatment","2SV NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60606","90002","surface_treatment","2SV","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60607","90002","surface_treatment","1404","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60608","90002","surface_treatment","4408","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60609","90002","surface_treatment","9295","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60610","90002","surface_treatment","40001","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60611","90002","surface_treatment","5004","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60612","90002","surface_treatment","9906","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60613","90002","surface_treatment","6900","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60614","90002","surface_treatment","2402","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60615","90002","surface_treatment","6004","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60616","90002","surface_treatment","9024","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60617","90002","surface_treatment","9902","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60618","90002","surface_treatment","603","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60619","90002","surface_treatment","4305","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60620","90002","surface_treatment","6485 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60621","90002","surface_treatment","6485","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60622","90002","surface_treatment","6486 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60623","90002","surface_treatment","6486","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60624","90002","surface_treatment","6486 VN","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60625","90002","surface_treatment","6487","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60626","90002","surface_treatment","6487 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60627","90002","surface_treatment","6488","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60628","90002","surface_treatment","6488 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60629","90002","surface_treatment","6488 VN","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60630","90002","surface_treatment","6489","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60631","90002","surface_treatment","6489 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60632","90002","surface_treatment","6490","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60633","90002","surface_treatment","6490 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60634","90002","surface_treatment","6490 VN","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60635","90002","surface_treatment","6491","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60636","90002","surface_treatment","6491 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60637","90002","surface_treatment","6492","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60638","90002","surface_treatment","6492 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60639","90002","surface_treatment","6493","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60640","90002","surface_treatment","6493 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60641","90002","surface_treatment","6494","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60642","90002","surface_treatment","6494 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60643","90002","surface_treatment","6494 VN","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60644","90002","surface_treatment","6495","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60645","90002","surface_treatment","6495 NGOÀI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60646","90002","surface_treatment","6495 VN","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60647","90002","surface_treatment","5091","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60648","90002","surface_treatment","5092","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60649","90002","surface_treatment","2421","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60650","90002","surface_treatment","2431","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60651","90002","surface_treatment","3311","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60652","90002","surface_treatment","5120","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60653","90002","surface_treatment","174-B1","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60654","90002","surface_treatment","GRIP 50","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60655","90002","surface_treatment","TBN-47","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60656","90002","surface_treatment","0696 VIA","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60657","90002","surface_treatment","5140","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60658","90002","surface_treatment","6492 VN","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60659","90002","surface_treatment","9436","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60660","90002","surface_treatment","S1","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60661","90002","surface_treatment","n23","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60662","90002","surface_treatment","Y225","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60663","90002","surface_treatment","9500","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60664","90002","surface_treatment","80000","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60665","90002","surface_treatment","9300","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60666","90002","surface_treatment","7236#3","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60667","90002","surface_treatment","2606 L2","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60668","90002","surface_treatment","D02DFV","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60669","90002","surface_treatment","GRIP SI","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60670","90002","surface_treatment","5150","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60671","90002","surface_treatment","3901","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60672","90002","surface_treatment","4001","0.00","active","2026-07-23 01:29:17","2026-07-23 01:29:17","0"
"60673","2","grinding","9740","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60674","2","grinding","2801","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60675","2","grinding","6262","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60676","2","grinding","7133","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60677","2","grinding","7133-t","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60678","2","grinding","9149","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60679","2","grinding","9149-1","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60680","2","grinding","598","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60681","2","grinding","9295","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60682","2","grinding","7630","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60683","2","grinding","4563","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60684","2","grinding","8484","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60685","2","grinding","8485","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60686","2","grinding","3880","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60687","2","grinding","1080","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60688","2","grinding","1080-14","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60689","2","grinding","1080-17","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60690","2","grinding","1080-G30","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60691","2","grinding","1080-R","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60692","2","grinding","1090","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60693","2","grinding","1090-14","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60694","2","grinding","1090-17","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60695","2","grinding","1090-22","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60696","2","grinding","1090-G30","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60697","2","grinding","1090-R","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60698","2","grinding","1090-12","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60699","2","grinding","5770","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60700","2","grinding","mài lại 5770","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60701","2","grinding","5861","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60702","2","grinding","8234","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60703","2","grinding","8235","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60704","2","grinding","6270","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60705","2","grinding","5091","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60706","2","grinding","5092","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60707","2","grinding","9477","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60708","2","grinding","9565-1","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60709","2","grinding","9565","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60710","2","grinding","9565-2","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60711","2","grinding","0575-1","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60712","2","grinding","575","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60713","2","grinding","0575-2","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60714","2","grinding","6773-1","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
"60715","2","grinding","6773","0.00","active","2026-07-23 01:31:37","2026-07-23 01:31:37","0"
